id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
ID-2024-04-24T18:21:30Z_0019,NGFS,2024-04-24 11:26,"Glenn County, CA",,LOCAL,Glenn,3.0,"39.51947030029718, -121.94272165671127",Agriculture / farm,Rawaf,
ID-2024-04-24T18:36:30Z_0017,NGFS,2024-04-24 11:41,"FREYS RX 4-23, Modoc County, CA",LKR,FEDERAL,Modoc,3.0,"41.879123857429214, -121.43363003276568",Prescribed fire,Rawaf,"Also, ag."
ffe9ec90-12a7-450c-84e1-764a6be17821,IRWIN,2024-04-24 11:53,"TUU, SIERRA DR  EXETER 2 IC Tulare",TUU,STATE,Tulare,5.0,"36.3512840487964, -119.047344530443",Knockdowns,Sierra,
ID-2024-04-24T19:06:30Z_0023,NGFS,2024-04-24 12:11,"Glenn County, CA",KAN,LOCAL,Glenn,3.0,"39.47608998488458, -122.25442977208495",Agriculture / farm,Rawaf,
aa8839bb-b23b-4241-be38-9d51b03f642e,IRWIN,2024-04-24 12:15,"HIA, River Road IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0591910892437, -123.685698838453",Nothing on radio,Rawaf,"No views... 2 recent fires in the same area from last night, Tish Tang & Shoemaker ICs..."
ID-2024-04-24T19:21:30Z_0023,NGFS,2024-04-24 12:26,"Glenn County, CA",WLO,LOCAL,Glenn,3.0,"39.528283652925815, -122.09421649101053",Agriculture / farm,Rawaf,
c2a25273-7759-45ce-a5d1-1aedefb611c5,IRWIN,2024-04-24 12:29,"BDC, SUMMIT IC San Bernardino",BDC,LOCAL,San Bernardino,6.0,"34.3710749446526, -117.315282055722",Knockdowns,Sierra,
ID-2024-04-24T19:31:30Z_0028,NGFS,2024-04-24 12:36,"Butte County, CA",BUT,LOCAL,Butte,3.0,"39.48365983883062, -121.7851883577455",Agriculture / farm,Rawaf,
ID-2024-04-24T20:46:30Z_0033,NGFS,2024-04-24 13:51,"Colusa County, CA",WIL,LOCAL,Colusa,3.0,"39.13317375439024, -122.23109735952592",Agriculture / farm,Rawaf,
ID-2024-04-24T21:31:30Z_0040,NGFS,2024-04-24 14:36,"Santa Barbara County, CA",CNP,FEDERAL,Santa Barbara,1.0,"33.94555112542602, -120.15276455760579",Other - Enter reason,Rawaf,"No cameras available, on Santa Rosa Island."
b130d337-4da6-4dd7-918f-a18894486ce8,IRWIN,2024-04-24 15:07,"MMU, GREELEY IC Mariposa",MMU,STATE,Mariposa,5.0,"37.7456441080604, -120.124783855867",Knockdowns,Rawaf,"Smoke visible, 2 resources on scene... Radio says good progress, knockdown in approx 5 mins... Fire contained @ 15:20. Late: ""FireDiscoveryDateTime: 2024-04-24 14:23 PDT"""
5d5f5f0b-9ed0-45c5-a492-841b7a2dc44c,IRWIN,2024-04-24 15:15,"HUU, VILLAGE IC Humboldt",HUU,STATE,Humboldt,2.0,"41.3506520923136, -123.873773910258",Fusion Center Instruction,Rawaf," A little smoke visible? Low potential, skip."
g16-2024-04-24T22:51:17+00:00,GOES,2024-04-24 15:51,"Processed, Imperial County, 159 MW",CDD,FEDERAL,Imperial,6.0,"32.7179, -115.7203",Dirt / desert,Rawaf,No cameras available.
8986d83f-8374-4805-89f3-480f7121521c,IRWIN,2024-04-24 15:55,"RVC, VALLEY IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9619958872033, -117.509713055484",Nothing on cameras,Rawaf,"2 units on scene at N 33° 57.749' W 117° 30.937' . Late: ""FireDiscoveryDateTime: 2024-04-24 14:55 PDT"""
ID-2024-04-24T22:51:30Z_0098,NGFS,2024-04-24 16:00,"Santa Barbara County, CA",SBC,LOCAL,Santa Barbara,1.0,"34.960568593618014, -120.53415491513037",Agriculture / farm,Rawaf,
ID-2024-04-24T22:46:30Z_0107,NGFS,2024-04-24 16:05,"Imperial County, CA",IMP,LOCAL,Imperial,6.0,"32.66082086687572, -115.67382228500381",Solar farm,Rawaf,"Also, ag/desert. No cameras available."
g16-2024-04-24T23:10:20+00:00,GOES,2024-04-24 16:10,"Processed, San Diego County, 72 MW",SDU,STATE,San Diego,6.0,"32.6243, -116.1538",Nothing on cameras,Rawaf,Possibly solar.
cf94624f-d341-4947-b8ac-4ba2f22eb39b,IRWIN,2024-04-24 16:12,"LNU, MARKLEY IC Napa",LNU,STATE,Napa,2.0,"38.4916310246894, -122.126130256577",Nothing on cameras,Rawaf,"Smoke has dissipated, units on scene at 38.50142, -122.11949. Late: ""FireDiscoveryDateTime: 2024-04-24 15:37 PDT"""
7230b707-ad69-4167-8c41-6b7e0a4a525f,IRWIN,2024-04-24 16:16,"ARF, WEST IC Humboldt",ARF,LOCAL,Humboldt,2.0,"40.897200044048, -124.083359871444",Urban,Rawaf,No views.
b48746d7-b0d7-41e1-a36a-66599f2b71a2,IRWIN,2024-04-24 16:43,"RVC, AVE 66  / DALE KILER RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5693099203525, -116.070339773478",Agriculture / farm,Rawaf,"Cameras down. Also, desert/urban."
41480d54-105a-4a83-b277-808dc9f2a613,IRWIN,2024-04-24 18:21,"NEU, J51 IC Placer",NEU,LOCAL,Placer,4.0,"38.8368221156547, -121.306896173644",Nothing on cameras,Treva,"one unit visible on cam, no visible smoke"
6d142eb4-f288-4f7f-b154-b4ded14749c0,IRWIN,2024-04-24 19:06,"GRS, JOERSCHKE IC Nevada",GRS,LOCAL,Nevada,4.0,"39.2325531693498, -121.040305182345",Fusion Center Instruction,Treva,"pass, some smoke on cam very minimal"
ID-2024-04-24T22:51:30Z_0106,NGFS,2024-04-24 19:22,"Imperial County, CA",CDD,FEDERAL,Imperial,6.0,"32.724746001220964, -115.7330960811848",Dirt / desert,Treva,"Near solar, no camera views, close to an alert from 16:05"
771fc6d9-dac9-49b9-84eb-a0fb170e19d3,IRWIN,2024-04-24 20:00,"KNF, GRADE IC Siskiyou",KNF,FEDERAL,Siskiyou,3.0,"41.79422917219, -123.304186896579",Fusion Center Instruction,Treva,"camera views not close, nothing seen"
91926792-b332-4700-b9e3-946a879c718c,IRWIN,2024-04-24 20:56,"MEU, COLD CREEK COMPOST POTTER_VALLEY IC Mendocino",MEU,STATE,Mendocino,2.0,"39.2482830067871, -123.121341500913",Nothing on cameras,Treva,
477dbd97-03ce-42b4-be9d-3a303bd24811,IRWIN,2024-04-24 22:44,"RRU, ESTELLE MOUNTAIN RD / LAKE MATHEWS DR IC Riverside",RRU,STATE,Riverside,6.0,"33.7928728748238, -117.385068020591",,,
d3638d60-9bad-4cc7-bd76-df5698fb90f5,IRWIN,2024-04-25 06:23,"SDU, DE LUZ RD  DELUZ 202 IC San Diego",SDU,STATE,San Diego,6.0,"33.4105538365434, -117.277005972262",,,
1817746006,PulsePoint,2024-04-25 10:14,"LAC, CALGROVE BLVD & VALLEY OAK CT, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.36425, -118.55289",Other - Enter reason,Rawaf,Cancelled.
b866f52f-28fa-416e-a348-b102f0987fd6,IRWIN,2024-04-25 10:21,"RRU, RICHARD ST  LELS IC Riverside",RRU,STATE,Riverside,6.0,"33.7354128741459, -117.27752699756",Other - Enter reason,Rawaf,Cancelled.
a6c7507b-0ada-4ade-93a6-327c85080e48,IRWIN,2024-04-25 11:00,"ORO, STANFORD IC Butte",ORO,LOCAL,Butte,3.0,"39.5135591532819, -121.53609829658",Urban,Rawaf,"Late: ""FireDiscoveryDateTime: 2024-04-25 10:21 PDT"""
ID-2024-04-25T18:16:30Z_0007,NGFS,2024-04-25 11:21,"Yolo County, CA",LNU,STATE,Yolo,4.0,"38.92325990051248, -122.06723838622324",Agriculture / farm,Rawaf,
ID-2024-04-25T18:56:30Z_0006,NGFS,2024-04-25 12:01,"Colusa County, CA",WIL,LOCAL,Colusa,3.0,"39.13273219631497, -122.24389243641592",Agriculture / farm,Rawaf,
b34f33cf-d692-4ba5-ae2c-d7dc2fdeec2a,IRWIN,2024-04-25 12:14,"NV-HTF, TEST1 IC Mono",NV-HTF,FEDERAL,Mono,6.0,"38.3819072317032, -119.236004785191",Other - Enter reason,Rawaf,No views. Likely a test?
ID-2024-04-25T19:41:30Z_0008,NGFS,2024-04-25 12:46,"Alpine County, CA",NV-HTF,FEDERAL,Alpine,4.0,"38.65988243412146, -119.7700980927266",Fusion Center Instruction,Rawaf,"No views. Snowy, also Rx in the area..."
8791da99-2bfa-4198-90aa-fe3764233817,IRWIN,2024-04-25 13:27,"TNF, TOLL IC Yuba",TNF,FEDERAL,Yuba,3.0,"39.4183051814469, -121.082596213196",Fusion Center Instruction,Rawaf,"Late: ""FireDiscoveryDateTime: 2024-04-25 11:24 PDT"". ""Spoke with TNF. They are handling a burn pile that got away. They will advise if they need assistance."""
7a5e9024-e6ab-47ad-995a-a312ae9e064e,IRWIN,2024-04-25 13:35,"TNF, TNF-TOLL IC Yuba",TNF,FEDERAL,Yuba,3.0,"39.4183051814469, -121.082596213196",Other - Enter reason,Rawaf,Repeat 13:27 TNF Toll IC
16f2ec11-7061-4f96-8276-bafa41f020b4,IRWIN,2024-04-25 13:52,"MMU, LITTLE IC Madera",MMU,STATE,Madera,5.0,"37.3333731060544, -119.612392726701","Other non-veg (e.g., vehicle, trash, etc)",Rawaf,Black smoke visible... ESRI Traffic showing a vehicle fire.
g16-2024-04-25T22:51:17+00:00,GOES,2024-04-25 15:51,"Processed, Imperial County, 316 MW",CDD,FEDERAL,Imperial,6.0,"32.7179, -115.7203",Dirt / desert,Sierra,
ID-2024-04-25T22:46:30Z_0057,NGFS,2024-04-25 16:09,"Imperial County, CA",CDD,FEDERAL,Imperial,6.0,"32.675340006865255, -115.71619927610463",Dirt / desert,Sierra,
ID-2024-04-25T23:16:30Z_0051,NGFS,2024-04-25 16:25,"Imperial County, CA",BRW,LOCAL,Imperial,6.0,"32.963424648970836, -115.39147800949226",Agriculture / farm,Sierra,
9feae1f3-471b-4d7f-bac1-f54684c4cf31,IRWIN,2024-04-25 17:43,"LNU, SILVERADO TRL / MADRONE KNOLL WAY IC Napa",LNU,STATE,Napa,2.0,"38.5195290008478, -122.469868311739",Unable to locate (UTL),Sierra,
7c8ed3d6-c4a6-4dff-85d1-ad07d2e1856a,IRWIN,2024-04-25 21:43,"RVC, CACTUS AV  MOVA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.91006389857, -117.199820998046",,,
32ed2d44-6728-48c5-9e6b-5ef308ea254b,IRWIN,2024-04-25 21:57,"HUU, SCOUT IC Humboldt",HUU,STATE,Humboldt,2.0,"40.2684590190747, -123.874963749788",,,
g18-2024-04-26T14:12:26+00:00,GOES,2024-04-26 07:12,"High Probability, Kern County, 32 MW",FPB,FEDERAL,Kern,5.0,"34.8714, -117.8652",Dirt / desert,Rawaf,
g18-2024-04-26T15:20:29+00:00,GOES,2024-04-26 08:20,"High Probability, San Bernardino County, 37 MW",CDD,FEDERAL,San Bernardino,6.0,"35.097, -117.0806",Dirt / desert,Rawaf,
ID-2024-04-26T16:56:30Z_0007,NGFS,2024-04-26 10:01,"Sutter County, CA",STC,LOCAL,Sutter,3.0,"39.29409939299896, -121.80811654180455",Agriculture / farm,Rawaf,
ID-2024-04-26T17:01:30Z_0015,NGFS,2024-04-26 10:08,"Colusa County, CA",WIL,LOCAL,Colusa,3.0,"39.150079307980015, -122.25482651163902",Agriculture / farm,Rawaf,
ID-2024-04-26T17:46:30Z_0013,NGFS,2024-04-26 10:53,"Colusa County, CA",ARB,LOCAL,Colusa,3.0,"38.948006102486865, -122.10048321632928",Agriculture / farm,Rawaf,
g18-2024-04-26T19:04:26+00:00,GOES,2024-04-26 12:04,"Partially Cloudy/Smoke, Inyo County, 40 MW",CND,FEDERAL,Inyo,6.0,"36.4195, -118.0178",Nothing on cameras,Eric,Desert
55ed6f00-0fe7-4ca5-a2e4-0a36de179eb5,IRWIN,2024-04-26 14:01,"YRE, YREKA IC Siskiyou",YRE,LOCAL,Siskiyou,3.0,"41.739572228698, -122.626846786534",Fusion Center Instruction,Eric,Skip due to weather and loc confined by freeway
18a107cb-da62-42f7-ba57-73b7aa6475ef,IRWIN,2024-04-26 14:55,"NEU, MC COURTNEY RD / BIG BEN RD IC Placer",NEU,STATE,Placer,4.0,"38.9520171277606, -121.274517183125",,,
g16-2024-04-26T22:51:17+00:00,GOES,2024-04-26 15:51,"Processed, Imperial County, 3197 MW",,LOCAL,Imperial,6.0,"32.7409, -115.7028",,,
ID-2024-04-26T22:46:30Z_0014,NGFS,2024-04-26 16:08,"Imperial County, CA",,,,,"32.64727302718288, -115.6482234293769",,,
f08d368b-b3fc-4101-9046-575a6acaf3b7,IRWIN,2024-04-26 16:50,"RVC, 8TH IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9216749174155, -116.885455944492",,,
ID-2024-04-27T01:31:30Z_0004,NGFS,2024-04-26 18:36,"Fresno County, CA",FKU,LOCAL,Fresno,5.0,"36.71642964721596, -120.36749676045086",,,
31c4122e-5052-46af-920e-3dcd34f5d26c,IRWIN,2024-04-26 19:02,"FKU, REFUGE IC Fresno",FKU,LOCAL,Fresno,5.0,"36.7309839975116, -120.361010782449",,,
ID-2024-04-27T02:06:30Z_0005,NGFS,2024-04-26 19:11,"Kern County, CA",KRN,STATE,Kern,5.0,"34.89023244313632, -118.52840986660411",,,
e9cbaea8-dc7d-49b7-8433-ce085680d33e,IRWIN,2024-04-26 23:03,"CZU, BLOOM GRADE RD / POND VIEW RD IC Santa Cruz",CZU,STATE,Santa Cruz,2.0,"37.1583149103864, -122.171013108341",,,
ID-2024-04-27T07:06:30Z_0010,NGFS,2024-04-27 00:12,"Riverside County, CA",RVC,LOCAL,Riverside,6.0,"33.734342359309224, -116.33205241051154",,,
ID-2024-04-27T10:06:30Z_0007,NGFS,2024-04-27 03:11,"Riverside County, CA",RVC,LOCAL,Riverside,6.0,"33.52298643789842, -115.80488654958151",,,
ID-2024-04-27T15:21:30Z_0006,NGFS,2024-04-27 08:27,"PVT GOAT MTN SPRING RX, Lake County, CA",MNF,FEDERAL,Colusa,3.0,"39.22723206994182, -122.64167876014736",Prescribed fire,Sierra,
ID-2024-04-27T17:06:30Z_0003,NGFS,2024-04-27 10:11,"Fresno County, CA",SNF,FEDERAL,Fresno,5.0,"37.13096562886428, -119.35397493723323",Prescribed fire,MAC,
ID-2024-04-27T17:11:30Z_0003,NGFS,2024-04-27 10:16,"Napa County, CA",LNU,STATE,Napa,2.0,"38.5250007980755, -122.45452807129666",Fusion Center Instruction,Sierra,
ID-2024-04-27T17:51:30Z_0003,NGFS,2024-04-27 10:56,"Mendocino County, CA",MEU,STATE,Mendocino,2.0,"39.345700959622405, -123.14609174043777",Prescribed fire,MAC,
