id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)",Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
32386b73-fdea-4eb7-9f08-4f870c0c8a43,IRWIN,2024-07-25 17:30,"HUU, SHIVELY IC Humboldt",HUU,STATE,Humboldt,2.0,"40.4588780154875, -124.073013805489",Knockdowns,MAC,30x30 Spot on roadside,,,,,,,,,,,,,,
g18-2024-07-26T00:31:17+00:00,GOES,2024-07-25 17:31,"Processed, Riverside County, 33 MW",CDD,FEDERAL,Riverside,6.0,"33.5272, -115.8368",Dirt / desert,,,,,,,,,,,,,,,,
2e53f483-b60c-4bee-acb0-905d340aafd8,IRWIN,2024-07-25 17:43,"KNP, Big Arroyo IC Tulare",KNP,FEDERAL,Tulare,5.0,"36.5190320997435, -118.534017462053",,,,,,,,,,,,,,,,,
d3b7f9f0-e8e8-4faf-bbba-059c6662925c,IRWIN,2024-07-25 17:44,"RRU, ORANGE ST / MACY ST IC Riverside",RRU,STATE,Riverside,6.0,"33.6567468592782, -117.383247009553",Pushed,Chase,two acres dangerous rate of spread with structure threatened,,,,,,,,,,,,,,
g18-2024-07-26T00:51:55+00:00,GOES,2024-07-25 17:51,"Processed, Riverside County, 52 MW",RVC,LOCAL,Riverside,6.0,"33.6658, -117.3923",,,,,,,,,,,,,,,,,
ID-2024-07-26T00:51:30Z_0069,NGFS,2024-07-25 17:56,"Riverside County, CA",RRU,STATE,Riverside,6.0,"33.64394851409519, -117.3822931550439",Other - Enter reason,MACY IC,see above^,,,,,,,,,,,,,,
be027db3-0956-4aee-80cc-bc6a8b4b4d87,IRWIN,2024-07-25 17:58,"RVC, SERFAS IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8800198721075, -117.61323906659",Urban,Chase,was also old,,,,,,,,,,,,,,
{F2424A4F-67CC-4CA4-A1DD-F108D3DF360E},Intterra FIRIS,2024-07-25 18:03,124951acres CA-BTU-PARK-N57B_072620240000Z PERIM,TGU,STATE,Tehama,3.0,"40.1325056562656, -121.78541209035482",Other - Enter reason,Sierra,PARK perimeter,,,,,,,,,,,,,,
{D54119A2-F041-4B8E-85CD-FC34D2D122D6},Intterra FIRIS,2024-07-25 18:03,124951acres CA-BTU-PARK-N57B_072620240000Z PERIM,TGU,STATE,Tehama,3.0,"40.116515975284834, -121.86246139672824",Other - Enter reason,Sierra,PARK perimeter,,,,,,,,,,,,,,
{00EC7FD8-42F4-4061-AF94-85DA68B73BC3},Intterra FIRIS,2024-07-25 18:03,124951acres CA-BTU-PARK-N57B_072620240000Z PERIM,LNF,FEDERAL,Tehama,3.0,"40.09634440792942, -121.72537374700829",Other - Enter reason,Sierra,PARK perimeter,,,,,,,,,,,,,,
{13BF0084-F16F-4DCC-BFE3-866757CB0BED},Intterra FIRIS,2024-07-25 18:03,124951acres CA-BTU-PARK-N57B_072620240000Z PERIM,,,,3.0,"39.96046430683161, -121.80362278748274",Other - Enter reason,Sierra,PARK perimeter,,,,,,,,,,,,,,
c1bb683c-698c-48da-812d-4eeb145fae46,IRWIN,2024-07-25 18:19,"FKU, BUTTON IC Fresno",FKU,LOCAL,Fresno,5.0,"36.6621950539685, -119.430511625236",Agriculture / farm,Chase,,,,,,,,,,,,,,,
c1cdbd3b-7f88-4d5c-a2d8-0080eb6aca89,IRWIN,2024-07-25 18:47,"CDD, ABBY IC San Bernardino",CDD,FEDERAL,San Bernardino,6.0,"34.0955299249853, -117.109033997343",,,,,,,,,,,,,,,,,
{E493CFD5-7BE4-420C-B9FC-F8BB7AD547AA},Intterra FIRIS,2024-07-25 18:49,63ac CA-RRU-MACY-N43U_072620240128Z PERIM,RVC,,Riverside,6.0,"33.65211440043176, -117.38417698330231",,Chase,Plane,,,,,,,,,,,,,,
b6ac6819-ffa8-4fa3-a0f4-ce8fbd714106,IRWIN,2024-07-25 18:53,"KNG, VIKING IC Fresno",KNG,LOCAL,Fresno,5.0,"36.5332820315742, -119.576602635735",Agriculture / farm,Chase,,,,,,,,,,,,,,,
1908920737,PulsePoint,2024-07-25 19:14,"LAC, W SIERRA HWY & SIERRA VALLEJO RD, AGUA DULCE",LAC,STATE,Los Angeles,1.0,"34.51082999999999, -118.35310000000001","Other non-veg (e.g., vehicle, trash, etc)",Chase,,,,,,,,,,,,,,,
{175F1802-DE45-42DA-B357-9D66760F5F86},Intterra FIRIS,2024-07-25 19:23,134ac CA-RRU-MACY-N43U_072620240128Z PERIM,RVC,,Riverside,6.0,"33.65330966131049, -117.38406840388313",,Chase,Plane,,,,,,,,,,,,,,
ID-2024-07-26T02:36:30Z_0058,NGFS,2024-07-25 19:41,"Plumas County, CA",PNF,FEDERAL,Plumas,3.0,"39.975404905805824, -120.57791124660923",Nothing on cameras,Sierra,,,,,,,,,,,,,,,
879e991a-b296-4953-a77b-8719227728d3,IRWIN,2024-07-25 19:47,"RRU, CARTER DR  GOOD IC Riverside",RRU,STATE,Riverside,6.0,"33.7933558819099, -117.257859998753",,,,,,,,,,,,,,,,,
1908962734,PulsePoint,2024-07-25 20:26,"LFD, 11391 N ALETHEA DR, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.274509, -118.30699",,,,,,,,,,,,,,,,,
1908977357,PulsePoint,2024-07-25 20:48,"LFD, 1381 N BROADWAY, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.070831, -118.23075",,,,,,,,,,,,,,,,,
1908977357,PulsePoint,2024-07-25 20:48,"LFD, 470 N PARK ROW DR, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.070831, -118.23075",,,,,,,,,,,,,,,,,
1908977357,PulsePoint,2024-07-25 20:48,"LFD, 470 N PARK ROW DR, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.074528, -118.22948",Urban,Chase,,,,,,,,,,,,,,,
ID-2024-07-26T03:46:30Z_0060,NGFS,2024-07-25 20:51,"HILL, Humboldt County, CA",SRF,FEDERAL,Humboldt,2.0,"40.750510318523965, -123.58301274620722",Fusion Center Instruction,Sierra,,,,,,,,,,,,,,,
d2b12103-301d-4443-b0f8-fa6de4f02d94,IRWIN,2024-07-25 21:11,"FKU, CENTRAL IC Fresno",FKU,LOCAL,Fresno,5.0,"36.6779750345535, -119.740711677354",,,,,,,,,,,,,,,,,
d55c94bd-c91b-4bc7-a0de-947a0e36f84e,IRWIN,2024-07-25 21:29,"RVC, HAMMOND IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5472459191085, -116.044016767102",,,,,,,,,,,,,,,,,
30b77e05-18dc-4d9d-a91f-1695ead50819,IRWIN,2024-07-25 21:47,"RVC, PALM DR / FLORA AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9559929428144, -116.501266880032",,,,,,,,,,,,,,,,,
bd45328f-4ee5-4f7a-a5ff-39d0e44f2ef6,IRWIN,2024-07-25 21:49,"SCU, I 580  E/N FLYNN RD IC Alameda",SCU,STATE,Alameda,2.0,"37.7191869947637, -121.660339093907",,,,,,,,,,,,,,,,,
ID-2024-07-26T04:51:30Z_0071,NGFS,2024-07-25 21:56,"Alameda County, CA",SCU,STATE,Alameda,2.0,"37.726493001493274, -121.65689202903516",,,,,,,,,,,,,,,,,
ID-2024-07-26T04:56:30Z_0060,NGFS,2024-07-25 22:01,"Plumas County, CA",PNF,FEDERAL,Plumas,3.0,"39.99429751171405, -120.8331646024161",,,,,,,,,,,,,,,,,
e5c10582-1d2a-4f25-bd9f-90afca8d78a2,IRWIN,2024-07-25 22:02,"RVC, MESQUITE IC Riverside",RVC,LOCAL,Riverside,6.0,"33.954151942839, -116.496929879122",,,,,,,,,,,,,,,,,
31d87603-bf3f-409a-8c07-178e3d2397f8,IRWIN,2024-07-25 22:15,"MDC, 26 IC Madera",MDC,LOCAL,Madera,5.0,"37.011624043514, -120.074321766454",,,,,,,,,,,,,,,,,
g18-2024-07-26T05:49:55+00:00,GOES,2024-07-25 22:49,"Processed, Tulare County, 300 MW",TUU,LOCAL,Tulare,5.0,"36.1049, -119.0581",,,,,,,,,,,,,,,,,
ab349ff0-e973-4e7f-b0da-bb334cb41e77,IRWIN,2024-07-25 22:54,"TGU, DAMON IC Tehama",TGU,LOCAL,Tehama,3.0,"40.1878741511291, -122.213992492673",,,,,,,,,,,,,,,,,
e8f015b6-256c-49f1-905a-7bbac0f1e2c0,IRWIN,2024-07-26 00:44,"AEU, 21A IC El Dorado",AEU,STATE,El Dorado,4.0,"38.7547751588521, -120.650964060219",,,,,,,,,,,,,,,,,
18ec4415-6e02-45ac-a7cf-59be6d26a9a2,IRWIN,2024-07-26 00:48,"BDF, CLEGHORN IC San Bernardino",BDF,FEDERAL,San Bernardino,6.0,"34.3008379287972, -117.453068073545",,,,,,,,,,,,,,,,,
c4ca3507-07be-4fff-afc0-ac95022636fe,IRWIN,2024-07-26 01:06,"RRU, OLD ELSINORE RD / SAN JACINTO AV IC Riverside",RRU,STATE,Riverside,6.0,"33.7865198802639, -117.273400000888",,,,,,,,,,,,,,,,,
8c4e5e22-a1ef-4ac7-aad3-570b59ac495a,IRWIN,2024-07-26 01:17,"KNF, KELLY IC Siskiyou",KNF,FEDERAL,Siskiyou,3.0,"41.8646571671767, -123.412722923859",,,,,,,,,,,,,,,,,
3be44db6-7bae-49d8-9de6-835de34ad310,IRWIN,2024-07-26 01:31,"RRU, ZELMA RD  GOOD IC Riverside",RRU,STATE,Riverside,6.0,"33.7773338783715, -117.288513002762",,,,,,,,,,,,,,,,,
b89c4f0c-bf65-42df-b689-b731a9b0b499,IRWIN,2024-07-26 01:39,"TCU, MONTERO IC Calaveras",TCU,STATE,Calaveras,4.0,"38.0918560854479, -120.861060013179",,,,,,,,,,,,,,,,,
{E6CA7A82-5DB4-4215-B9EB-8F444E5DE845},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,,,,3.0,"39.97941275365438, -121.80545635393887",,,,,,,,,,,,,,,,,
{D12DCB4A-4E2A-4A2D-AFB2-6D559F2B8613},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Tehama,3.0,"39.994396537537774, -121.67276425970937",,,,,,,,,,,,,,,,,
{CD9E8C46-9B06-441F-B024-7C6B194C1E68},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Tehama,3.0,"39.9947374745171, -121.68188175357751",,,,,,,,,,,,,,,,,
{604267D1-EC4A-44AA-8901-8D5F17E71EFC},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Tehama,3.0,"39.99039024618895, -121.68045208115139",,,,,,,,,,,,,,,,,
{5AE10921-6ECB-4963-B465-88FCD70AE366},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Butte,3.0,"39.98200084798041, -121.68177807398047",,,,,,,,,,,,,,,,,
{DA74B901-872C-4B42-9BD0-86E11B5484CA},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Butte,3.0,"39.976617607964585, -121.6817601798955",,,,,,,,,,,,,,,,,
{FA7656F8-C95E-496D-B72E-CEAC27C7E0F6},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Tehama,3.0,"39.9853175859593, -121.68439063184597",,,,,,,,,,,,,,,,,
{AFA221FF-4444-4380-9FD8-EE526A58A686},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Tehama,3.0,"39.98827980360692, -121.69229285627034",,,,,,,,,,,,,,,,,
{1D50F5E6-3E26-4387-A749-9EB412A9472D},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Tehama,3.0,"39.98446757246376, -121.69061216414654",,,,,,,,,,,,,,,,,
{3765C3B5-0AB8-439F-A5F4-106275B6D0EA},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,BTU,STATE,Butte,3.0,"39.983674468016964, -121.69108266091301",,,,,,,,,,,,,,,,,
{E51A5F4C-BE5D-467C-BD7C-0299BDECEE42},Intterra FIRIS,2024-07-26 01:48,164286 CA-BTU-PARK-N57B_072620240639Z PERIM,LNF,FEDERAL,Tehama,3.0,"40.16015130522477, -121.79392895700869",,,,,,,,,,,,,,,,,
ID-2024-07-26T09:26:30Z_0071,NGFS,2024-07-26 02:31,"LAC-255590, Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.589678520445446, -118.14527190976514",,,,,,,,,,,,,,,,,
de2fda29-339a-4822-ba0d-e828c2b9f92e,IRWIN,2024-07-26 03:46,"HUU, PRAIRIE IC Humboldt",HUU,STATE,Humboldt,2.0,"41.4384220850194, -124.022080945266",,,,,,,,,,,,,,,,,
f8d301e8-2547-4852-927c-5eedcb6c44da,IRWIN,2024-07-26 04:03,"TGU, TUSCAN IC Tehama",TGU,LOCAL,Tehama,3.0,"40.1921241538159, -122.185332488905",,,,,,,,,,,,,,,,,
1909156626,PulsePoint,2024-07-26 04:21,"LAC, N ANGELES FOREST HWY & W JUNIPER RIDGE LN, ACTON",LAC,STATE,Los Angeles,1.0,"34.473620000000004, -118.11561",,,,,,,,,,,,,,,,,
fc8aa621-1a83-4009-bff5-8167c0344357,IRWIN,2024-07-26 05:16,"BDF, I 15  S/ HWY 138 IC San Bernardino",BDF,FEDERAL,San Bernardino,6.0,"34.3117539287754, -117.474914078202",,,,,,,,,,,,,,,,,
8dee31fc-b456-4aef-ab5a-718a63cb6072,IRWIN,2024-07-26 06:47,"TCU, MORNING IC Tuolumne",TCU,STATE,Tuolumne,4.0,"37.9822661118904, -120.36797792214",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
2b123b9e-4052-4851-bfbe-a94d63df9a09,IRWIN,2024-07-26 07:47,"SCU, I 580  E/ GRANT LINE RD IC Alameda",SCU,STATE,Alameda,2.0,"37.7402970019779, -121.585815084904",Fusion Center Instruction,Rawaf,"Just down the road from last night's Flynn IC, probably a spot or flare up. Resources already on scene, no smoke visible.",,,,,,,,,,,,,,
95dc3cad-0434-4066-9e7f-42704bd8ccf1,IRWIN,2024-07-26 08:48,"SLU, BOULDER CREEK RD  CAL_VAL IC San Luis Obispo",SLU,STATE,San Luis Obispo,1.0,"35.3167568896319, -119.916008571725",Pushed,Rawaf,"Boulder IC: Units on scene, cancelling aircraft, can handle.",,,,,,,,,,,,,,
9918e93a-ef77-4882-8353-f921874c078d,IRWIN,2024-07-26 09:07,"AEU, SLY IC El Dorado",AEU,STATE,El Dorado,4.0,"38.7252611624727, -120.569810043646",Knockdowns,Erin,,,,,,,,,,,,,,,
9fa31bb3-a0d3-4ea8-af78-f16be61d1b4d,IRWIN,2024-07-26 10:19,"SHU, GREEN IC Shasta",SHU,LOCAL,Shasta,3.0,"40.4581151689236, -122.245213535718",Agriculture / farm,Erin,Ag/Urban,,,,,,,,,,,,,,
ID-2024-07-26T17:26:30Z_0083,NGFS,2024-07-26 10:38,"Los Angeles County, CA",FFD,FEDERAL,Los Angeles,1.0,"32.8999227834481, -118.5132079074163",Other - Enter reason,Rawaf,"San Clemente Island, Navy no fly zone.",,,,,,,,,,,,,,
0feacec9-19b1-486e-bfcd-534e4104539d,IRWIN,2024-07-26 10:44,"BTU, CLARK IC Butte",BTU,STATE,Butte,3.0,"39.6944001616435, -121.612887332627",Pushed,Erin,CA-BTU-CLARK,,,,,,,,,,,,,,
g18-2024-07-26T18:01:55+00:00,GOES,2024-07-26 11:01,"Partially Cloudy/Smoke, Imperial County, 48 MW",,LOCAL,Imperial,6.0,"32.74, -115.7261",Solar farm,Rawaf,No cameras available.,,,,,,,,,,,,,,
67e8cd1e-29f3-4282-921f-806ec3aa0649,IRWIN,2024-07-26 11:11,"SCU, STA 13 REDWOOD IC Santa Clara",SCU,STATE,Santa Clara,2.0,"37.1804689248817, -121.992161083813",No potential / nowhere to go,Erin,,,,,,,,,,,,,,,
g18-2024-07-26T18:16:17+00:00,GOES,2024-07-26 11:16,"Partially Cloudy/Smoke, Los Angeles County, 41 MW",LAC,LOCAL,Los Angeles,1.0,"34.7783, -118.4323",Solar farm,Rawaf,,,,,,,,,,,,,,,
ID-2024-07-26T18:11:30Z_0048,NGFS,2024-07-26 11:17,"Yolo County, CA",EHF,LOCAL,Yolo,4.0,"38.682284723662576, -121.69610804176394",Agriculture / farm,Erin,,,,,,,,,,,,,,,
1909419558,PulsePoint,2024-07-26 11:33,"LAC, SB 14 NO ESCONDIDO CANYON RD ,ACTN, ACTON",LAC,STATE,Los Angeles,1.0,"34.49374, -118.2801",Pushed,Rawaf,Victoria IC: 10 acres and releasing aircraft @ 12:25...,,,,,,,,,,,,,,
1909419558,PulsePoint,2024-07-26 11:33,"LAC, SB 14 NO ESCONDIDO CANYON RD ,ACTN, ACTON",LAC,STATE,Los Angeles,1.0,"34.49374, -118.2801",Other - Enter reason,Rawaf,Repeat LAC Victoria IC,,,,,,,,,,,,,,
ID-2024-07-26T18:31:30Z_0049,NGFS,2024-07-26 11:37,"Solano County, CA",,LOCAL,Solano,2.0,"38.50194641244394, -121.73499977974579",Agriculture / farm,Erin,,,,,,,,,,,,,,,
g16-2024-07-26T18:41:17+00:00,GOES,2024-07-26 11:41,"Processed, Los Angeles County, 71 MW",LAC,STATE,Los Angeles,1.0,"34.5227, -118.2695",Other - Enter reason,Rawaf,Repeat LAC Victoria IC,,,,,,,,,,,,,,
ID-2024-07-26T18:36:30Z_0087,NGFS,2024-07-26 11:42,"Mono County, CA",INF,FEDERAL,Mono,6.0,"37.94075601815669, -119.02148147313339",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
ID-2024-07-26T18:41:30Z_0057,NGFS,2024-07-26 11:47,"Los Angeles County, CA",LAC,STATE,Los Angeles,1.0,"34.50036157554963, -118.2478251230352",Other - Enter reason,Rawaf,Repeat LAC Victoria IC,,,,,,,,,,,,,,
{B4A6CD86-15ED-43CF-A538-7C26ACE017C2},Intterra FIRIS,2024-07-26 11:47,7951ac CA-SQF-BOREL-N43U_072620241724Z PERIM,SQF,FEDERAL,Kern,5.0,"35.48716513986896, -118.61032437559388",,Rawaf,Flown by Intel 24,,,,,,,,,,,,,,
{2383A9A6-49C7-4146-8684-A62EFC586B55},Intterra FIRIS,2024-07-26 11:47,7951ac CA-SQF-BOREL-N43U_072620241724Z PERIM,SQF,FEDERAL,Kern,5.0,"35.477782561166784, -118.57556365329688",,Rawaf,Flown by Intel 24,,,,,,,,,,,,,,
{1785F788-D336-466A-8A1E-923D1AC2299F},Intterra FIRIS,2024-07-26 11:47,7951ac CA-SQF-BOREL-N43U_072620241724Z PERIM,SQF,FEDERAL,Kern,5.0,"35.51007244061325, -118.6323953566252",,Rawaf,Flown by Intel 24,,,,,,,,,,,,,,
c286835a-f3ba-44b5-bcbe-be008ebb0576,IRWIN,2024-07-26 11:53,"INF, COYOTE IC Inyo",INF,FEDERAL,Inyo,6.0,"37.2636721732174, -118.553179543731",Nothing on cameras,Rawaf,Late:,,,,,,,,,,,,,,
1909436339,PulsePoint,2024-07-26 11:53,"LAC, 3901 FISH CANYON RD, AZUSA",LAC,LOCAL,Los Angeles,1.0,"34.15543000310415, -117.92529500818539",Pushed,Rawaf,Fish IC: 3 acres in heavy fuels @ 12:10...,,,,,,,,,,,,,,
38bf7d47-23ab-45b7-8b9c-6ce02180a0b4,IRWIN,2024-07-26 11:56,"LNU, QUAIL RIDGE LN  GORDON_VALLEY IC Napa",LNU,STATE,Napa,2.0,"38.3299580110638, -122.13187723774",,,,,,,,,,,,,,,,,
ID-2024-07-26T18:51:30Z_0055,NGFS,2024-07-26 11:57,"Kern County, CA",CND,FEDERAL,Kern,5.0,"35.20396135194428, -119.64403150496567",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
c39ae35c-b164-414a-bb1f-aa6ab88445a4,IRWIN,2024-07-26 12:00,"MEU, SURF IC Mendocino",MEU,STATE,Mendocino,2.0,"39.3267879600646, -123.781930607148",,,,,,,,,,,,,,,,,
ID-2024-07-26T19:01:30Z_0058,NGFS,2024-07-26 12:07,"Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.15043120949711, -117.92477490564143",Other - Enter reason,Rawaf,Repeat LAC Fish IC,,,,,,,,,,,,,,
g18-2024-07-26T19:11:17+00:00,GOES,2024-07-26 12:11,"Processed, Los Angeles County, 120 MW",LAC,LOCAL,Los Angeles,1.0,"34.1581, -117.9159",Other - Enter reason,Rawaf,Repeat LAC Fish IC,,,,,,,,,,,,,,
1909454595,PulsePoint,2024-07-26 12:16,"LAC, 87TH ST E & MOUNT EMMA RD, LITTLEROCK",LAC,STATE,Los Angeles,1.0,"34.50644, -117.97506",,Rawaf,,,,,,,,,,,,,,,
92276d64-f913-4a71-8789-72cfa400fc7e,IRWIN,2024-07-26 12:25,"YNP, CHIQUITO IC Madera",YNP,FEDERAL,Madera,5.0,"37.5584721396178, -119.43926272338",Fusion Center Instruction,Rawaf,AA appears to have searched and departed the area...,,,,,,,,,,,,,,
20e25410-c35f-4cfd-997c-9d0f0935c0f3,IRWIN,2024-07-26 12:42,"AEU, HORSESHOE BEND RD  MT_AUKUM IC El Dorado",AEU,STATE,El Dorado,4.0,"38.6097141414616, -120.714813052428",Pushed,Erin,CA-AEU-HORSE,,,,,,,,,,,,,,
bccdb83d-8ec0-4ab5-9c15-eab73d9c0b00,IRWIN,2024-07-26 12:51,"MEU, MCNAB IC Mendocino",MEU,STATE,Mendocino,2.0,"39.0445229891266, -123.150489478708",Agriculture / farm,Erin,Nothing on cam,,,,,,,,,,,,,,
3b47ffe5-7b0f-4077-a5a9-15640ab4c1d2,IRWIN,2024-07-26 13:18,"TCU, DOVE IC Calaveras",TCU,STATE,Calaveras,4.0,"38.1029470819223, -120.922055024079",No potential / nowhere to go,Erin,,,,,,,,,,,,,,,
{D92B0D2A-6565-47A5-84AB-8E521324C39B},Intterra FIRIS,2024-07-26 13:18,292ac CA-ANF-FORK-N43U_072620241939Z PERIM,ANF,FEDERAL,Los Angeles,1.0,"34.241588233630374, -117.75435031026916",,Rawaf,Flown by Intel 24,,,,,,,,,,,,,,
600711cc-9220-4797-93ff-52aa4d4a28af,IRWIN,2024-07-26 13:26,"RVC, RAMSEY IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9254209179307, -116.884027944543",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
g16-2024-07-26T20:31:17+00:00,GOES,2024-07-26 13:31,"Processed, Riverside County, 48 MW",CDD,LOCAL,Riverside,6.0,"33.6017, -116.2635",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
1909522907,PulsePoint,2024-07-26 13:35,"LAC, VIA PRINCESSA & 14 FWY, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.40242, -118.45471",No potential / nowhere to go,Rawaf,"Looks like freeway embankment grass on fire, constrained by urban...",,,,,,,,,,,,,,
1909524743,PulsePoint,2024-07-26 13:36,"LAC, NB 14 AT SIERRA HWY--AT VIA PRINCESSA, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.40163, -118.45630000000001",Other - Enter reason,Rawaf,Repeat 13:35 LAC PP,,,,,,,,,,,,,,
g18-2024-07-26T20:40:21+00:00,GOES,2024-07-26 13:40,"Processed, Tulare County, 119 MW",SQF,FEDERAL,Tulare,5.0,"35.9794, -118.2959",Other - Enter reason,Rawaf,Trout IC active perimeter,,,,,,,,,,,,,,
ID-2024-07-26T21:06:30Z_0056,NGFS,2024-07-26 14:12,"San Joaquin County, CA",SJC,LOCAL,San Joaquin,4.0,"37.7149314964623, -121.47243641064321",Nothing on cameras,Erin,,,,,,,,,,,,,,,
15d4be6c-d12b-46fe-90af-1a8ac09fc8bb,IRWIN,2024-07-26 14:13,"SHU, DOYLE IC Shasta",SHU,STATE,Shasta,3.0,"40.8775862582629, -121.560869491133",Nothing on cameras,Erin,,,,,,,,,,,,,,,
g18-2024-07-26T21:15:55+00:00,GOES,2024-07-26 14:15,"Processed, San Bernardino County, 38 MW",MCT,FEDERAL,San Bernardino,6.0,"34.4619, -116.2244",Dirt / desert,Rawaf,,,,,,,,,,,,,,,
1909556731,PulsePoint,2024-07-26 14:17,"LAC, N 5TH ST E & E AVENUE S, PALMDALE",LAC,LOCAL,Los Angeles,1.0,"34.55785, -118.12624",Knockdowns,Rawaf,Smoke dissipating...,,,,,,,,,,,,,,
g18-2024-07-26T21:21:17+00:00,GOES,2024-07-26 14:21,"Medium Probability, Tulare County, 149 MW",SQF,FEDERAL,Tulare,5.0,"36.0286, -118.3318",Other - Enter reason,Rawaf,Trout IC active perimeter,,,,,,,,,,,,,,
93347c14-3717-4e7f-b86f-e38394804e55,IRWIN,2024-07-26 14:28,"SNF, RAYMOND IC Madera",SNF,FEDERAL,Madera,5.0,"37.4881921211793, -119.605634742743",Nothing on cameras,Rawaf,,,,,,,,,,,,,,,
{0373024F-02A4-44E3-BAE5-45BF96AADDCF},Intterra FIRIS,2024-07-26 14:34,d_hutchinson d_hutchinson,,,,,"44.65402076315238, -122.22623705415914",,,,,,,,,,,,,,,,,
bc181f08-cc61-4576-a4de-025d2ccbc60a,IRWIN,2024-07-26 14:35,"TNF, LADYBUG IC Sierra",TNF,FEDERAL,Sierra,3.0,"39.4598722631766, -120.089980060071",Nothing on cameras,Erin,old alert,,,,,,,,,,,,,,
2ac8801a-26ac-47c0-b9ac-88abe53e0e4a,IRWIN,2024-07-26 14:38,"NEU, EB I80 AND GOLD RUN REST AREA PCF_DUTCH_FLAT IC Placer",NEU,STATE,Placer,4.0,"39.1798641796747, -120.851474145756",Pushed,Erin,CA-NEU-RUN,,,,,,,,,,,,,,
g18-2024-07-26T21:40:21+00:00,GOES,2024-07-26 14:40,"Partially Cloudy/Smoke, Inyo County, 40 MW",CDD,FEDERAL,Inyo,6.0,"36.1184, -117.9302",Dirt / desert,Rawaf,,,,,,,,,,,,,,,
5e0e6722-3412-4868-8bdd-4eb06e42d938,IRWIN,2024-07-26 14:47,"LNU, NEW LONG VALLEY RD  CLEARLAKE_OAKS IC Lake",LNU,STATE,Lake,2.0,"39.056604034107, -122.587919397014",Nothing on cameras,Erin,,,,,,,,,,,,,,,
5152a53f-28b3-4437-b9c6-d77826f4eb54,IRWIN,2024-07-26 14:47,"VNC, FOSTER IC Ventura",VNC,STATE,Ventura,1.0,"34.3581882276256, -119.313552789489",Pushed,Rawaf,Foster IC: ,,,,,,,,,,,,,,
g18-2024-07-26T21:58:55+00:00,GOES,2024-07-26 14:58,"Processed, 3.27 mi outside US (CA), 51 MW",,,,,"32.5114, -116.8368",Other - Enter reason,Rawaf,"Smoke visible, in Mexico...",,,,,,,,,,,,,,
g18-2024-07-26T22:00:21+00:00,GOES,2024-07-26 15:00,"Processed, Inyo County, 47 MW",CDD,FEDERAL,Inyo,6.0,"35.9926, -117.9168",Other - Enter reason,Santiago,In Mexico,,,,,,,,,,,,,,
ID-2024-07-26T21:51:30Z_0080,NGFS,2024-07-26 15:02,"Los Angeles County, CA",FFD,FEDERAL,Los Angeles,1.0,"32.85633850711004, -118.42549289437468",Other - Enter reason,Santiago,San Clemente Island,,,,,,,,,,,,,,
